	Name	Price	Provider	Review	Rating	Link	Wifi	Breakfast	Parking	Restaurant
1202	Bhadgaon Guest House	NPR 2,741	Expedia	78 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d338243-Reviews-Bhadgaon_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
1203	Golden Gate Guest House	NPR 1,213	Booking.com	60 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d338244-Reviews-Golden_Gate_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1204	Nyatapola Guest House	NPR 1,154	Booking.com	91 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2354160-Reviews-Nyatapola_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
1205	Namaste Bhaktapur Guest House	NPR 2,003	Booking.com	22 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d3786170-Reviews-Namaste_Bhaktapur_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
1206	Unique Guest House	NPR 997	Expedia	25 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d3442339-Reviews-Unique_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1207	Tulaja Boutique Hotel	NPR 2,110	Booking.com	39 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d7968581-Reviews-Tulaja_Boutique_Hotel-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
1208	Swastik Guest House	NPR 1,552	Expedia	38 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d8154806-Reviews-Swastik_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1209	Siddhi Home & Restaurant	NPR 3,156	Booking.com	36 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d7309085-Reviews-Siddhi_Home_Restaurant-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
1210	Himalaya Guest House	NPR 1,940	Booking.com	27 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2100303-Reviews-Himalaya_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
1211	Kumari Guest House	NPR 1,187	Expedia	34 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d3210443-Reviews-Kumari_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
1212	Friend's Guest House	NPR 970	Booking.com	10 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d12378686-Reviews-Friend_s_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1213	Subha Guest House	NPR 1,116	Booking.com	22 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d12483478-Reviews-Subha_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
1214	Hotel Vintage Home	NPR 1,746	Booking.com	12 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d13132965-Reviews-Hotel_Vintage_Home-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1215	Nepal Yoga Retreat	NPR 4,281	Expedia	112 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d6892427-Reviews-Nepal_Yoga_Retreat-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
1216	Mountain Guest House	NPR 993	Hotels.com	37 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d5523527-Reviews-Mountain_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1217	Pradhan House - Home Stay		Hotels.com	34 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d8700376-Reviews-Pradhan_House_Home_Stay-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
1218	Hotel Greenland	NPR 776	Booking.com	2 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d12231773-Reviews-Hotel_Greenland-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1219	Hotel Heritage Malla	NPR 6,830	Expedia	3 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d12917750-Reviews-Hotel_Heritage_Malla-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1220	Nagarkot Community Homestay	NPR 3,104	Booking.com	1 review	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d11959034-Reviews-Nagarkot_Community_Homestay-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1221	Bhaktapur Guest House	NPR 2,624	Booking.com	19 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d4114857-Reviews-Bhaktapur_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1222	Nag Pukhu Guest House	NPR 2,716	Booking.com	2 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d10508034-Reviews-Nag_Pukhu_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1223	Mountain Guesthouse	NPR 514	Booking.com	2 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d12700777-Reviews-Mountain_Guesthouse-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1224	Hotel Terracotta	NPR 2,910	Booking.com	6 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d13390444-Reviews-Hotel_Terracotta-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1225	KhwapaChhen Restaurant and Guest House	NPR 2,793	Booking.com	24 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d3661079-Reviews-KhwapaChhen_Restaurant_and_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central.html	true	false	false	true
1226	Siddhi Laxmi Guest House	NPR 1,940	Expedia	15 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d1904894-Reviews-Siddhi_Laxmi_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1227	Champak Namuna Home	NPR 1,164	Booking.com	2 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d12789711-Reviews-Champak_Namuna_Home-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1228	Hilltake Wellness Resort and Spa	NPR 4,855	Expedia	27 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2195216-Reviews-Hilltake_Wellness_Resort_and_Spa-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Regio.html	true	false	true	false
1229	Sweet Home Bhaktapur	NPR 1,773	Expedia	23 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d4458554-Reviews-Sweet_Home_Bhaktapur-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1230	Delight Guest House	NPR 1,395	Booking.com	6 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d7626128-Reviews-Delight_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1231	Ecotel Guest House	NPR 1,237	Booking.com	15 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d3241487-Reviews-Ecotel_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1232	Nepa Guest House	NPR 1,067	Booking.com	7 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2403158-Reviews-Nepa_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
1233	Hotel Manohara	NPR 971	Expedia	14 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d3250553-Reviews-Hotel_Manohara-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
1234	Hotel Bhaktapur Inn	NPR 1,564	Booking.com	4 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d13397033-Reviews-Hotel_Bhaktapur_Inn-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1235	Ajima Guest House	NPR 1,455	Hotels.com	3 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d6627877-Reviews-Ajima_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1236	Ratna Giri Resort	NPR 3,853	Expedia	4 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d7185214-Reviews-Ratna_Giri_Resort-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1237	Moon Light Guest House	NPR 1,315	Booking.com	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d13480196-Reviews-Moon_Light_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1238	The Yeti Guest House and Rooftop Restaurant		TripAdvisor	10 reviews	2.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d11915615-Reviews-The_Yeti_Guest_House_and_Rooftop_Restaurant-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_C.html	false	false	false	false
1239	Welcome Heritage Inn		TripAdvisor	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d14025712-Reviews-Welcome_Heritage_Inn-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1240	Homestay Nepal		TripAdvisor	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d13824580-Reviews-Homestay_Nepal-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1241	Mountain Resort		TripAdvisor	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d14030664-Reviews-Mountain_Resort-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1242	Sweet Home Bhaktapur		TripAdvisor	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d6542057-Reviews-Sweet_Home_Bhaktapur-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1243	Hari's Home - your home in Bhaktapur		TripAdvisor	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d12002389-Reviews-Hari_s_Home_your_home_in_Bhaktapur-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Re.html	true	false	true	false
1244	Mahamanjushree Homestay		TripAdvisor	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d13357058-Reviews-Mahamanjushree_Homestay-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	true	true	false
1245	City Gaon Resort		TripAdvisor	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d12856947-Reviews-City_Gaon_Resort-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1246	Homestay		TripAdvisor	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d12999488-Reviews-Homestay-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1247	Araniko Village Resort Pvt. Ltd.		TripAdvisor	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d7273480-Reviews-Araniko_Village_Resort_Pvt_Ltd-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1248	Vajra Guest House & Roof Top Restaurant	NPR 3,298	Expedia	118 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2071327-Reviews-Vajra_Guest_House_Roof_Top_Restaurant-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_.html	true	false	true	false
1249	Heart of Bhaktapur Guest House	NPR 2,261	Booking.com	123 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d3381687-Reviews-Heart_of_Bhaktapur_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
1250	Shiva Guest House1 & 2	NPR 2,850	Expedia	302 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d338263-Reviews-Shiva_Guest_House1_2-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
1251	Hotel Heritage	NPR 9,319	Hotels.com	170 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2075452-Reviews-Hotel_Heritage-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1252	Hilltake Wellness Resort and Spa	NPR 4,851	Booking.com	27 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2195216-Reviews-Hilltake_Wellness_Resort_and_Spa-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Regio.html	true	false	true	false
1253	Ganesh Guest House	0	no provider	68 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d1727892-Reviews-Ganesh_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
1254	Catsun Guest House	0	no provider	41 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2695212-Reviews-Catsun_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1255	Gamcha Organic Farm & Guest House	0	no provider	25 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2412662-Reviews-Gamcha_Organic_Farm_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1256	Village Villa Chambre d'Hote	0	no provider	15 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2094055-Reviews-Village_Villa_Chambre_d_Hote-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
1257	Khwopa Guesthouse	0	no provider	24 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2651311-Reviews-Khwopa_Guesthouse-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
1258	Pagoda Guest House	0	no provider	46 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d317404-Reviews-Pagoda_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
1259	Hotel Greenland	0	no provider	11 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d4058675-Reviews-Hotel_Greenland-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
1260	Niru Yoga Home Stay with Yoga Retreat Center	0	no provider	18 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d11669126-Reviews-Niru_Yoga_Home_Stay_with_Yoga_Retreat_Center-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_.html	true	false	true	false
1261	Heritage Inn	0	no provider	8 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d1952747-Reviews-Heritage_Inn-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	true
1262	Kalika Boutique Guest Home	0	no provider	7 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d6624005-Reviews-Kalika_Boutique_Guest_Home-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1263	Hotel Space Mountain	0	no provider	3 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2342950-Reviews-Hotel_Space_Mountain-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1264	Newa Guest House	0	no provider	12 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2486642-Reviews-Newa_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1265	Suryabinayak Guest House	0	no provider	2 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d8023868-Reviews-Suryabinayak_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1266	Dattatreya Guest House	0	no provider	1 review	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d9730578-Reviews-Dattatreya_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1267	Changu Guest House & Restaurant	0	no provider	4 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2692313-Reviews-Changu_Guest_House_Restaurant-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1268	Hotel Bhintuna	0	no provider	36 reviews	3 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2397492-Reviews-Hotel_Bhintuna-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
1269	Royal Dynasty Village Resort	0	no provider	3 reviews	1.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d7373994-Reviews-Royal_Dynasty_Village_Resort-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1270	Sanga Resort	0	no provider	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d4928191-Reviews-Sanga_Resort-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1271	Hotel Shiva's Bhaktapur Shangri-la	0	no provider	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d7939632-Reviews-Hotel_Shiva_s_Bhaktapur_Shangri_la-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Reg.html	true	false	true	false
1272	Newa House	0	no provider	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d12866869-Reviews-Newa_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1273	Ranikot Hiking Resort	0	no provider	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d13351192-Reviews-Ranikot_Hiking_Resort-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	true	true	false
1274	The Tea House Inn	0	no provider	0 reviews	0	https://www.tripadvisor.com/Hotel_Review-g424934-d609094-Reviews-The_Tea_House_Inn-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	true
1275	Panorama View Tower Resort	0	no provider	2 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d3242736-Reviews-Panorama_View_Tower_Resort-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	true
1276	The Farm Stays at Herb Nepal	0	no provider	5 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d12987649-Reviews-The_Farm_Stays_at_Herb_Nepal-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	false	false	false	false
1277	City Guest House	0	no provider	7 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d7255516-Reviews-City_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1278	City Guest House	0	no provider	7 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d7255516-Reviews-City_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1279	Courtyard Guest House	0	no provider	7 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d10721799-Reviews-Courtyard_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1280	Buddha Maya Hotel	NPR 6,444	Expedia	171 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424940-d596388-Reviews-Buddha_Maya_Hotel-Lumbini_Lumbini_Zone_Western_Region.html	true	false	true	false
1281	Lumbini Buddha Garden	NPR 6,975	Booking.com	73 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424940-d2153072-Reviews-Lumbini_Buddha_Garden-Lumbini_Lumbini_Zone_Western_Region.html	false	true	true	false
1282	Hotel Nirvana	NPR 4,101	Expedia	49 reviews	3 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424940-d506317-Reviews-Hotel_Nirvana-Lumbini_Lumbini_Zone_Western_Region.html	true	false	true	false
1283	Hotel Ananda Inn	NPR 3,461	Expedia	89 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424940-d2445101-Reviews-Hotel_Ananda_Inn-Lumbini_Lumbini_Zone_Western_Region.html	true	false	true	false
1284	Lumbini Hokke Hotel	NPR 13,582	Booking.com	57 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424940-d457101-Reviews-Lumbini_Hokke_Hotel-Lumbini_Lumbini_Zone_Western_Region.html	true	false	true	false
1285	Lumbini Garden Lodge	NPR 441	Booking.com	21 reviews	3 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424940-d5480639-Reviews-Lumbini_Garden_Lodge-Lumbini_Lumbini_Zone_Western_Region.html	true	false	true	false
1286	The Lumbini Village Lodge	NPR 1,395	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424940-d13122613-Reviews-The_Lumbini_Village_Lodge-Lumbini_Lumbini_Zone_Western_Region.html	false	false	false	false
1287	Lumbini Village Lodge	NPR 771	Expedia	116 reviews	3 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424940-d1904807-Reviews-Lumbini_Village_Lodge-Lumbini_Lumbini_Zone_Western_Region.html	false	false	false	false
1288	Siddhartha Guest House	NPR 1,439	Booking.com	56 reviews	2.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424940-d2453260-Reviews-Siddhartha_Guest_House-Lumbini_Lumbini_Zone_Western_Region.html	false	false	false	true
1289	Lumbini Garden Hotel	NPR 8,654	Expedia	44 reviews	2.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424940-d1018221-Reviews-Lumbini_Garden_Hotel-Lumbini_Lumbini_Zone_Western_Region.html	false	false	true	true
